발전기명,년월일,설비용량(MW),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
영암에프원태양광b,2017-06-11,13.296,0,0,0,0,0,0,96000,633600,2054400,1872000,4963200,6067200,9254400,9628800,8044800,6556800,4608000,2697600,1027200,96000,0,0,0,0
영암에프원태양광b,2017-06-12,13.296,0,0,0,0,0,19200,662400,1728000,2966400,4108800,4713600,5097600,7699200,8515200,6172800,7084800,5472000,3052800,1065600,182400,0,0,0,0
영암에프원태양광b,2017-06-13,13.296,0,0,0,0,0,67200,883200,2419200,4896000,7065600,8630400,9580800,8188800,7008000,4867200,6259200,4665600,2937600,1171200,220800,0,0,0,0
영암에프원태양광b,2017-06-14,13.296,0,0,0,0,0,38400,729600,2755200,5356800,7670400,9321600,10492800,10838400,10656000,9830400,8188800,6009600,3427200,1036800,134400,0,0,0,0
영암에프원태양광b,2017-06-15,13.296,0,0,0,0,0,28800,768000,2304000,5299200,7449600,9043200,10003200,10339200,10089600,9024000,7795200,5414400,3264000,1075200,144000,0,0,0,0
영암에프원태양광b,2017-06-16,13.296,0,0,0,0,0,19200,576000,1862400,4464000,7152000,8668800,9292800,9888000,9724800,9100800,7641600,5548800,3148800,1132800,163200,0,0,0,0
영암에프원태양광b,2017-06-17,13.296,0,0,0,0,0,38400,748800,2582400,5020800,7017600,8544000,9446400,9667200,9292800,8582400,7123200,5011200,2889600,1104000,163200,0,0,0,0
영암에프원태양광b,2017-06-18,13.296,0,0,0,0,0,48000,806400,2572800,4905600,7008000,8582400,9811200,10281600,10051200,9302400,7833600,5769600,3273600,1113600,124800,0,0,0,0
영암에프원태양광b,2017-06-19,13.296,0,0,0,0,0,76800,1084800,2352000,4569600,6835200,8390400,9408000,9715200,9417600,7795200,6796800,4358400,2985600,1065600,220800,0,0,0,0
영암에프원태양광b,2017-06-20,13.296,0,0,0,0,0,0,355200,1238400,2121600,2102400,2323200,3024000,2496000,1814400,2697600,1420800,1612800,1152000,710400,105600,0,0,0,0
영암에프원태양광b,2017-06-21,13.296,0,0,0,0,0,19200,768000,3014400,3907200,5107200,7939200,9513600,9331200,9292800,7075200,4665600,3244800,1392000,768000,374400,0,0,0,0
영암에프원태양광b,2017-06-22,13.296,0,0,0,0,0,0,700800,1622400,2524800,2937600,6316800,7603200,9552000,10032000,9388800,7939200,5222400,2323200,1363200,144000,0,0,0,0
영암에프원태양광b,2017-06-23,13.296,0,0,0,0,0,38400,998400,2409600,4742400,6604800,7891200,8764800,9686400,7180800,5481600,3705600,2908800,2236800,1094400,144000,0,0,0,0
영암에프원태양광b,2017-06-24,13.296,0,0,0,0,0,19200,652800,2044800,3734400,4953600,8016000,7420800,7584000,6508800,3264000,3897600,3110400,2112000,288000,259200,0,0,0,0
영암에프원태양광b,2017-06-25,13.296,0,0,0,0,0,28800,729600,2150400,2880000,3859200,4060800,3244800,3734400,8640000,6940800,7344000,5443200,2361600,988800,134400,0,0,0,0
영암에프원태양광b,2017-06-26,13.296,0,0,0,0,0,0,307200,2131200,2572800,4243200,5260800,6048000,5280000,3945600,4617600,3340800,1430400,1478400,499200,172800,0,0,0,0
영암에프원태양광b,2017-06-27,13.296,0,0,0,0,0,0,230400,835200,1660800,3523200,6364800,9321600,5462400,2342400,1286400,2688000,2668800,2572800,1449600,422400,0,0,0,0
영암에프원태양광b,2017-06-28,13.296,0,0,0,0,0,19200,585600,1881600,2918400,6576000,6585600,9072000,8793600,6739200,7584000,6556800,4108800,2870400,998400,76800,0,0,0,0
영암에프원태양광b,2017-06-29,13.296,0,0,0,0,0,0,288000,768000,892800,1353600,1747200,3571200,3657600,7920000,5577600,5500800,2832000,2486400,816000,124800,0,0,0,0
영암에프원태양광b,2017-06-30,13.296,0,0,0,0,0,0,182400,2016000,4416000,4944000,5308800,3321600,5318400,2793600,1027200,681600,1113600,672000,96000,0,0,0,0,0
영암에프원태양광b,2017-07-01,13.296,0,0,0,0,0,0,201600,1161600,1766400,2812800,3110400,3340800,5308800,4137600,3542400,2688000,2774400,1660800,691200,211200,0,0,0,0
영암에프원태양광b,2017-07-02,13.296,0,0,0,0,0,0,76800,614400,2428800,2582400,3273600,2294400,1910400,3532800,4051200,4684800,3926400,1881600,1200000,115200,0,0,0,0
영암에프원태양광b,2017-07-03,13.296,0,0,0,0,0,0,0,278400,739200,2678400,4204800,2515200,835200,3734400,6124800,4464000,3408000,2256000,1209600,163200,0,0,0,0
영암에프원태양광b,2017-07-04,13.296,0,0,0,0,0,0,345600,1344000,2169600,2409600,1872000,3840000,3465600,2880000,5443200,4617600,4502400,3168000,950400,105600,0,0,0,0
영암에프원태양광b,2017-07-05,13.296,0,0,0,0,0,0,412800,1708800,2745600,4550400,5126400,7008000,8553600,8505600,7420800,5865600,2073600,2572800,969600,153600,0,0,0,0
영암에프원태양광b,2017-07-06,13.296,0,0,0,0,0,0,326400,1065600,614400,1324800,2188800,1891200,403200,105600,2179200,38400,441600,1670400,412800,9600,0,0,0,0
영암에프원태양광b,2017-07-07,13.296,0,0,0,0,0,0,67200,835200,2976000,4790400,5971200,5193600,6009600,5836800,4723200,5654400,3888000,2486400,892800,96000,0,0,0,0
영암에프원태양광b,2017-07-08,13.296,0,0,0,0,0,0,19200,124800,412800,1238400,2169600,6480000,6124800,3225600,825600,316800,1545600,278400,0,38400,0,0,0,0
영암에프원태양광b,2017-07-09,13.296,0,0,0,0,0,0,268800,1939200,3436800,4176000,6153600,5491200,3542400,5232000,4531200,3244800,2352000,1286400,470400,0,0,0,0,0
영암에프원태양광b,2017-07-10,13.296,0,0,0,0,0,0,153600,864000,1804800,3206400,2448000,1411200,2553600,2457600,3494400,4627200,3964800,796800,480000,28800,0,0,0,0
영암에프원태양광b,2017-07-11,13.296,0,0,0,0,0,0,124800,585600,1555200,2803200,4166400,3427200,3004800,5222400,4272000,6988800,4118400,2313600,844800,268800,0,0,0,0
영암에프원태양광b,2017-07-12,13.296,0,0,0,0,0,0,355200,1747200,3907200,6806400,8486400,9456000,9868800,9715200,8908800,7593600,5836800,3312000,1104000,134400,0,0,0,0
영암에프원태양광b,2017-07-13,13.296,0,0,0,0,0,0,556800,2140800,3484800,6902400,8380800,7296000,9446400,9705600,7900800,7929600,5846400,3321600,1008000,134400,0,0,0,0
영암에프원태양광b,2017-07-14,13.296,0,0,0,0,0,0,0,172800,2476800,6969600,5558400,6912000,8649600,5116800,3350400,2659200,3206400,2995200,739200,19200,0,0,0,0
영암에프원태양광b,2017-07-15,13.296,0,0,0,0,0,0,0,115200,508800,345600,115200,1219200,2515200,3350400,2649600,921600,1027200,633600,739200,38400,0,0,0,0
영암에프원태양광b,2017-07-16,13.296,0,0,0,0,0,0,144000,777600,1862400,3283200,6240000,7363200,8553600,8822400,4713600,4464000,3024000,2640000,1142400,115200,0,0,0,0
영암에프원태양광b,2017-07-17,13.296,0,0,0,0,0,0,230400,1382400,3609600,3484800,5136000,5798400,4713600,3801600,2131200,1651200,1363200,192000,0,0,0,0,0,0
영암에프원태양광b,2017-07-18,13.296,0,0,0,0,0,0,0,192000,528000,508800,2179200,1699200,1708800,2035200,3638400,4704000,3715200,1622400,825600,9600,0,0,0,0
영암에프원태양광b,2017-07-19,13.296,0,0,0,0,0,0,278400,998400,1363200,3532800,6633600,5750400,5529600,9024000,8697600,7305600,5328000,2947200,950400,96000,0,0,0,0
영암에프원태양광b,2017-07-20,13.296,0,0,0,0,0,0,211200,1872000,4166400,6422400,7680000,8524800,8342400,8889600,8332800,7161600,5251200,2966400,1046400,124800,0,0,0,0
영암에프원태양광b,2017-07-21,13.296,0,0,0,0,0,0,240000,1238400,3859200,6278400,7728000,8265600,9484800,8832000,8380800,6988800,4675200,2784000,960000,144000,0,0,0,0
영암에프원태양광b,2017-07-22,13.296,0,0,0,0,0,0,403200,2169600,4003200,6182400,7660800,5904000,7641600,6854400,5846400,5932800,4492800,2044800,998400,153600,0,0,0,0
영암에프원태양광b,2017-07-23,13.296,0,0,0,0,0,0,374400,1670400,3580800,4627200,5510400,6508800,5020800,5510400,6480000,4934400,4108800,2342400,748800,96000,0,0,0,0
영암에프원태양광b,2017-07-24,13.296,0,0,0,0,0,0,115200,777600,2342400,6038400,7747200,7756800,9043200,8832000,6508800,4214400,3148800,2025600,729600,134400,0,0,0,0
영암에프원태양광b,2017-07-25,13.296,0,0,0,0,0,0,0,355200,1065600,1248000,3014400,6854400,8803200,9609600,8275200,7603200,5126400,3427200,556800,134400,0,0,0,0
영암에프원태양광b,2017-07-26,13.296,0,0,0,0,0,0,268800,1756800,3312000,7084800,8592000,9571200,10012800,9657600,8428800,4905600,5404800,2841600,710400,86400,0,0,0,0
영암에프원태양광b,2017-07-27,13.296,0,0,0,0,0,0,355200,2150400,4800000,7046400,8668800,9686400,9984000,9753600,9014400,7641600,5683200,3158400,1036800,76800,0,0,0,0
영암에프원태양광b,2017-07-28,13.296,0,0,0,0,0,0,364800,1929600,4281600,5875200,7958400,6720000,5424000,8035200,8822400,7027200,4982400,2774400,912000,67200,0,0,0,0
영암에프원태양광b,2017-07-29,13.296,0,0,0,0,0,0,163200,1305600,2006400,3206400,3273600,6259200,9091200,9235200,6979200,7622400,5404800,2563200,393600,9600,0,0,0,0
영암에프원태양광b,2017-07-30,13.296,0,0,0,0,0,0,96000,979200,2246400,4800000,6528000,4944000,3772800,4819200,6528000,6921600,3897600,2812800,854400,76800,0,0,0,0
영암에프원태양광b,2017-07-31,13.296,0,0,0,0,0,0,316800,1420800,1977600,3571200,4348800,4905600,4224000,2928000,2352000,3196800,1324800,0,412800,57600,0,0,0,0
영암에프원태양광b,2017-08-01,13.296,0,0,0,0,0,0,211200,1267200,4166400,6576000,4156800,8812800,9936000,9820800,8889600,7564800,4646400,2918400,912000,38400,0,0,0,0
영암에프원태양광b,2017-08-02,13.296,0,0,0,0,0,0,316800,2025600,4598400,6835200,8467200,9408000,9840000,9600000,8784000,7411200,5385600,2937600,912000,57600,0,0,0,0
영암에프원태양광b,2017-08-03,13.296,0,0,0,0,0,0,240000,2140800,4867200,7104000,8889600,9792000,10243200,10051200,9264000,7814400,5673600,3168000,902400,57600,0,0,0,0
영암에프원태양광b,2017-08-04,13.296,0,0,0,0,0,0,393600,2131200,4694400,6979200,8640000,9580800,10012800,9782400,8956800,7689600,5654400,1632000,566400,48000,0,0,0,0
영암에프원태양광b,2017-08-05,13.296,0,0,0,0,0,0,249600,1555200,3984000,5740800,7977600,7651200,8611200,8246400,5184000,7593600,4992000,1209600,460800,86400,0,0,0,0
영암에프원태양광b,2017-08-06,13.296,0,0,0,0,0,0,278400,1977600,4473600,6278400,8160000,9446400,9369600,6758400,7766400,6979200,5529600,2889600,921600,48000,0,0,0,0
영암에프원태양광b,2017-08-07,13.296,0,0,0,0,0,0,182400,1526400,3820800,6720000,8275200,9484800,9955200,9696000,8889600,7142400,4924800,2630400,873600,57600,0,0,0,0
영암에프원태양광b,2017-08-08,13.296,0,0,0,0,0,0,144000,1401600,1833600,4281600,5491200,7324800,3628800,2544000,2476800,1728000,931200,345600,211200,0,0,0,0,0
영암에프원태양광b,2017-08-09,13.296,0,0,0,0,0,0,0,729600,2716800,3667200,5827200,5779200,8870400,6057600,6883200,5212800,3148800,1382400,364800,9600,0,0,0,0
영암에프원태양광b,2017-08-10,13.296,0,0,0,0,0,0,172800,1478400,3926400,5673600,8640000,9734400,9945600,9936000,9158400,7785600,5654400,3062400,787200,28800,0,0,0,0
영암에프원태양광b,2017-08-11,13.296,0,0,0,0,0,0,326400,1910400,3715200,5798400,7756800,8707200,9321600,9523200,9081600,7488000,5491200,2985600,806400,38400,0,0,0,0
영암에프원태양광b,2017-08-12,13.296,0,0,0,0,0,0,528000,1756800,4406400,6681600,7900800,8726400,7372800,4905600,2505600,2467200,2918400,1459200,624000,28800,0,0,0,0
영암에프원태양광b,2017-08-13,13.296,0,0,0,0,0,0,0,854400,1718400,1382400,2044800,2774400,2668800,1286400,547200,268800,297600,787200,374400,0,0,0,0,0
영암에프원태양광b,2017-08-14,13.296,0,0,0,0,0,0,0,0,134400,1305600,3830400,3936000,4291200,1641600,2035200,1996800,2208000,124800,9600,0,0,0,0,0
영암에프원태양광b,2017-08-15,13.296,0,0,0,0,0,0,0,86400,451200,326400,643200,3609600,4348800,2582400,2563200,5606400,5251200,2438400,528000,19200,0,0,0,0
영암에프원태양광b,2017-08-16,13.296,0,0,0,0,0,0,144000,1286400,2332800,3014400,4694400,5798400,5212800,7113600,3600000,4502400,4099200,3177600,624000,0,0,0,0,0
영암에프원태양광b,2017-08-17,13.296,0,0,0,0,0,0,57600,998400,1948800,5904000,8995200,10233600,10540800,10291200,9523200,7958400,5740800,3014400,691200,9600,0,0,0,0
영암에프원태양광b,2017-08-18,13.296,0,0,0,0,0,0,201600,1977600,3350400,3984000,4396800,5548800,6518400,8899200,8947200,7257600,5232000,2736000,681600,19200,0,0,0,0
영암에프원태양광b,2017-08-19,13.296,0,0,0,0,0,0,412800,2198400,3744000,2035200,1392000,1555200,3590400,3129600,3254400,2265600,3196800,1267200,336000,19200,0,0,0,0
영암에프원태양광b,2017-08-20,13.296,0,0,0,0,0,0,0,451200,2601600,5875200,7747200,6960000,8918400,5606400,7036800,758400,288000,374400,163200,0,0,0,0,0
영암에프원태양광b,2017-08-21,13.296,0,0,0,0,0,0,0,9600,393600,4886400,7104000,4272000,4195200,7996800,6931200,5059200,1948800,1728000,403200,0,0,0,0,0
영암에프원태양광b,2017-08-22,13.296,0,0,0,0,0,0,144000,1843200,3811200,1987200,2419200,2515200,2313600,7526400,8851200,3523200,5644800,2812800,739200,19200,0,0,0,0
영암에프원태양광b,2017-08-23,13.296,0,0,0,0,0,0,172800,1958400,4617600,6921600,7881600,4051200,3609600,5443200,5270400,5174400,6480000,3734400,1180800,0,0,0,0,0
영암에프원태양광b,2017-08-24,13.296,0,0,0,0,0,0,9600,1411200,4185600,6115200,7248000,9283200,7756800,6422400,5606400,4761600,3859200,1545600,614400,0,0,0,0,0
영암에프원태양광b,2017-08-25,13.296,0,0,0,0,0,0,0,566400,1968000,6192000,8150400,8198400,8256000,9753600,8505600,4406400,4636800,1833600,537600,0,0,0,0,0
영암에프원태양광b,2017-08-26,13.296,0,0,0,0,0,0,172800,1296000,4569600,7449600,5808000,9187200,10483200,9369600,8851200,4934400,5491200,2985600,633600,0,0,0,0,0
영암에프원태양광b,2017-08-27,13.296,0,0,0,0,0,0,211200,1776000,4848000,7257600,8745600,9859200,10108800,9648000,8870400,7382400,5270400,2563200,508800,0,0,0,0,0
영암에프원태양광b,2017-08-28,13.296,0,0,0,0,0,0,163200,1056000,1833600,4944000,7219200,7161600,6614400,3427200,4771200,5280000,3734400,2582400,384000,0,0,0,0,0
영암에프원태양광b,2017-08-29,13.296,0,0,0,0,0,0,0,1555200,4723200,6960000,8976000,10204800,10704000,10185600,9494400,7872000,5625600,2784000,316800,0,0,0,0,0
영암에프원태양광b,2017-08-30,13.296,0,0,0,0,0,0,19200,403200,1603200,2688000,6662400,8745600,8726400,9667200,7507200,5174400,3340800,2476800,259200,0,0,0,0,0
영암에프원태양광b,2017-08-31,13.296,0,0,0,0,0,0,192000,1910400,4598400,7315200,9187200,9091200,8025600,8812800,8908800,6604800,5174400,2121600,163200,0,0,0,0,0
영암에프원태양광b,2017-09-01,13.296,0,0,0,0,0,0,57600,1430400,4358400,6777600,7603200,6297600,6432000,8947200,9283200,7651200,5270400,2448000,470400,0,0,0,0,0
영암에프원태양광b,2017-09-02,13.296,0,0,0,0,0,0,211200,1958400,4732800,4540800,2726400,3283200,4435200,2918400,3024000,2582400,2227200,1545600,153600,0,0,0,0,0
영암에프원태양광b,2017-09-03,13.296,0,0,0,0,0,0,163200,1910400,4675200,7190400,8678400,9926400,8361600,8304000,6643200,7036800,3331200,1478400,278400,0,0,0,0,0
영암에프원태양광b,2017-09-04,13.296,0,0,0,0,0,0,67200,652800,1516800,3302400,4320000,5587200,6153600,4752000,3619200,3014400,2697600,2227200,518400,0,0,0,0,0
영암에프원태양광b,2017-09-05,13.296,0,0,0,0,0,0,0,0,220800,758400,1190400,1219200,1305600,1017600,854400,643200,1008000,441600,0,0,0,0,0,0
영암에프원태양광b,2017-09-06,13.296,0,0,0,0,0,0,0,86400,355200,576000,825600,1785600,1161600,470400,336000,182400,307200,182400,28800,0,0,0,0,0
영암에프원태양광b,2017-09-07,13.296,0,0,0,0,0,0,0,163200,576000,1324800,5184000,5395200,6326400,7747200,6230400,6345600,4521600,1584000,220800,0,0,0,0,0
영암에프원태양광b,2017-09-08,13.296,0,0,0,0,0,0,96000,892800,1718400,5011200,7363200,8188800,8716800,8534400,7737600,6796800,3580800,1209600,220800,0,0,0,0,0
영암에프원태양광b,2017-09-09,13.296,0,0,0,0,0,0,124800,1324800,3139200,5356800,8016000,9033600,8371200,6547200,5424000,4320000,2448000,1276800,230400,0,0,0,0,0
영암에프원태양광b,2017-09-10,13.296,0,0,0,0,0,0,67200,1382400,4310400,6134400,5971200,6825600,6297600,7228800,8016000,6211200,4252800,1200000,172800,0,0,0,0,0
영암에프원태양광b,2017-09-11,13.296,0,0,0,0,0,0,0,0,211200,412800,4032000,2726400,4118400,3715200,4012800,2784000,2016000,384000,19200,0,0,0,0,0
영암에프원태양광b,2017-09-12,13.296,0,0,0,0,0,0,105600,1747200,4579200,7219200,9129600,10118400,10560000,9676800,7324800,5347200,5251200,2131200,201600,0,0,0,0,0
영암에프원태양광b,2017-09-13,13.296,0,0,0,0,0,0,105600,1968000,4934400,7478400,9244800,10137600,10560000,10425600,9417600,7689600,5193600,2217600,192000,0,0,0,0,0
영암에프원태양광b,2017-09-14,13.296,0,0,0,0,0,0,124800,1920000,4924800,7353600,9043200,10060800,10396800,9916800,8889600,7104000,4704000,2246400,268800,0,0,0,0,0
영암에프원태양광b,2017-09-15,13.296,0,0,0,0,0,0,96000,1065600,3216000,4003200,5270400,5328000,7238400,6595200,5740800,3091200,2208000,816000,76800,0,0,0,0,0
영암에프원태양광b,2017-09-16,13.296,0,0,0,0,0,0,48000,931200,2227200,2966400,4684800,6691200,5116800,8793600,7315200,5500800,3859200,1219200,192000,0,0,0,0,0
영암에프원태양광b,2017-09-17,13.296,0,0,0,0,0,0,38400,1536000,4176000,7478400,9168000,10195200,10502400,10108800,9148800,7363200,4819200,1987200,172800,0,0,0,0,0
영암에프원태양광b,2017-09-18,13.296,0,0,0,0,0,0,105600,1718400,4329600,6883200,8899200,9878400,10022400,9600000,8630400,6902400,4262400,1641600,124800,0,0,0,0,0
영암에프원태양광b,2017-09-19,13.296,0,0,0,0,0,0,9600,720000,2563200,3369600,5452800,7449600,6931200,7728000,5203200,2419200,1824000,883200,57600,0,0,0,0,0
영암에프원태양광b,2017-09-20,13.296,0,0,0,0,0,0,28800,336000,1075200,2035200,2659200,3676800,3859200,5030400,4502400,4214400,3734400,1488000,115200,0,0,0,0,0
영암에프원태양광b,2017-09-21,13.296,0,0,0,0,0,0,105600,1968000,3859200,4156800,4992000,9715200,7766400,9916800,8832000,5222400,4550400,1708800,105600,0,0,0,0,0
영암에프원태양광b,2017-09-22,13.296,0,0,0,0,0,0,38400,883200,1881600,4348800,6537600,10032000,9801600,9225600,8851200,7190400,4646400,1756800,67200,0,0,0,0,0
영암에프원태양광b,2017-09-23,13.296,0,0,0,0,0,0,9600,691200,1603200,2860800,4732800,5347200,5241600,5203200,6326400,4032000,2736000,1228800,67200,0,0,0,0,0
영암에프원태양광b,2017-09-24,13.296,0,0,0,0,0,0,0,240000,1353600,3494400,6902400,8937600,9302400,8908800,7881600,5808000,2995200,1257600,28800,0,0,0,0,0
영암에프원태양광b,2017-09-25,13.296,0,0,0,0,0,0,124800,1315200,3360000,5030400,6163200,8496000,8620800,8870400,7900800,5913600,3235200,796800,19200,0,0,0,0,0
영암에프원태양광b,2017-09-26,13.296,0,0,0,0,0,0,19200,1420800,4377600,6739200,8620800,9484800,9782400,8563200,7900800,5337600,2476800,355200,0,0,0,0,0,0
영암에프원태양광b,2017-09-27,13.296,0,0,0,0,0,0,0,9600,240000,547200,1881600,3062400,1795200,3312000,2659200,5088000,1680000,604800,19200,0,0,0,0,0
영암에프원태양광b,2017-09-28,13.296,0,0,0,0,0,0,0,316800,1248000,2793600,9081600,10243200,10636800,10281600,9052800,7036800,4281600,1324800,28800,0,0,0,0,0
영암에프원태양광b,2017-09-29,13.296,0,0,0,0,0,0,57600,1804800,4800000,7488000,8256000,8112000,10003200,7632000,6652800,4051200,3340800,739200,19200,0,0,0,0,0
영암에프원태양광b,2017-09-30,13.296,0,0,0,0,0,0,57600,1680000,4857600,7449600,9254400,10233600,10195200,9609600,8476800,6691200,4032000,1180800,19200,0,0,0,0,0
영암에프원태양광b,2017-10-01,13.296,0,0,0,0,0,0,0,28800,153600,556800,729600,720000,2505600,2198400,1305600,739200,153600,19200,0,0,0,0,0,0
영암에프원태양광b,2017-10-02,13.296,0,0,0,0,0,0,0,211200,2361600,2150400,1257600,2467200,5174400,3302400,2496000,1420800,1920000,873600,9600,0,0,0,0,0
영암에프원태양광b,2017-10-03,13.296,0,0,0,0,0,0,9600,1113600,3676800,7171200,9052800,10176000,10473600,10070400,8908800,5136000,1814400,518400,0,0,0,0,0,0
영암에프원태양광b,2017-10-04,13.296,0,0,0,0,0,0,38400,1574400,3686400,5788800,9158400,9350400,9628800,9657600,8726400,5136000,1843200,460800,0,0,0,0,0,0
영암에프원태양광b,2017-10-05,13.296,0,0,0,0,0,0,0,384000,2150400,2784000,2649600,2918400,2361600,1123200,652800,710400,297600,28800,0,0,0,0,0,0
